inputIp,note,inetnum,netname,descr,country,adminC,techC,status,mntBy,created,lastModified,source,person,remarks,address,phone,nicHdl,route,origin,yResultLabel,org,geoloc,organisation,orgName,orgType,abuseC,mntRef,role,abuseMailbox,faxNo,mntLower,mntRoutes,mntDomains,availableAt,netRange,cidr,netName,netHandle,parent,netType,organization,regDate,updated,ref,orgId,city,stateProv,postalCode,comment,orgNocHandle,orgNocName,orgNocPhone,orgNocEmail,orgNocRef,orgAbuseHandle,orgAbuseName,orgAbusePhone,orgAbuseEmail,orgAbuseRef,orgTechHandle,orgTechName,orgTechPhone,orgTechEmail,orgTechRef,rwhoisV_1_0V_1_5,network,contact,originAs,orgRoutingHandle,orgRoutingName,orgRoutingPhone,orgRoutingEmail,orgRoutingRef,mntIrt,irt,eMail,auth,rwhoisV_1_5,customer,custName,rTechHandle,rTechName,rTechPhone,rTechEmail,rTechRef,rAbuseHandle,rAbuseName,rAbusePhone,rAbuseEmail,rAbuseRef,rnocHandle,rnocName,rnocPhone,rnocEmail,rnocRef,notify,language,orgDnsHandle,orgDnsName,orgDnsPhone,orgDnsEmail,orgDnsRef,referralRwhois,sponsoringOrg,memberOf,seeHttp
83.97.23.51,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.52,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.179,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.180,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.181,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.184,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.229,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.232,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.235,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.97.23.242,this output has been filtered.,83.97.23.0 - 83.97.23.255,M247-LTD-BERLIN,M247 LTD Berlin Infrastructure,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-06-19T14:35:56Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2018-06-19T14:36:56Z,2018-11-28T17:05:46Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2018-06-19T14:36:56Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,"---- LEGAL CONCERNS ---- For any legal requests, please send an email to ro-legal@m247.com for a maximum 48hours response. ---- LEGAL CONCERNS----","Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.97.23.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.98.10.0,this output has been filtered.,83.98.8.0 - 83.98.15.255,IOKONET1,Piksel customer hosting block 3 - TH IOKO-CUS-IXTH-SPIRE,GB,iF206-RIPE,ipt10-RIPE iF206-RIPE AM1671-RIPE,ASSIGNED PA,IOKO-MNT ioko-mnt IOKO-MNT IOKO-MNT IOKO-MNT,2006-12-15T15:09:10Z 2003-07-17T10:26:11Z 2003-12-09T12:52:42Z 2009-03-10T15:45:12Z 2015-10-28T08:56:41Z,2014-12-18T15:50:04Z 2016-10-19T14:06:19Z 2014-12-18T16:01:42Z 2014-12-18T16:02:19Z 2016-11-11T09:53:38Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE,Andrew Metcalf Piksel FNS Piksel peering team,,"Piksel Ltd 1 Innovation Close York Science Park York YO10 5ZD England, UK Piksel Ltd 1 Innovation Close York Science Park York YO10 5ZD England, UK Piksel Ltd 1 Innovation Close York Science Park York YO10 5ZD England, UK",+44 1904 271610 +44 1904 435412 +44 1904 435412,AM1671-RIPE iF206-RIPE ipt10-RIPE,83.98.10.0/24,AS30914,vpn,,,,,,,,,,+44 1904 435450 +44 1904 435450 +44 1904 435450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.98.16.0,this output has been filtered.,83.98.16.0 - 83.98.31.255,IOKONET1,Piksel customer hosting block 2 - TH IOKO-TH-2,GB,iF206-RIPE,ipt10-RIPE iF206-RIPE AM1671-RIPE,ASSIGNED PA,IOKO-MNT ioko-mnt IOKO-MNT IOKO-MNT IOKO-MNT,2004-01-13T10:20:19Z 2003-07-17T10:26:11Z 2003-12-09T12:52:42Z 2009-03-10T15:45:12Z 2006-09-26T17:05:53Z,2014-12-18T15:47:52Z 2016-10-19T14:06:19Z 2014-12-18T16:01:42Z 2014-12-18T16:02:19Z 2006-09-26T17:05:53Z,RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE # Filtered RIPE # Filtered,Andrew Metcalf Piksel FNS Piksel peering team,,"Piksel Ltd 1 Innovation Close York Science Park York YO10 5ZD England, UK Piksel Ltd 1 Innovation Close York Science Park York YO10 5ZD England, UK Piksel Ltd 1 Innovation Close York Science Park York YO10 5ZD England, UK",+44 1904 271610 +44 1904 435412 +44 1904 435412,AM1671-RIPE iF206-RIPE ipt10-RIPE,83.98.16.0/20,AS30914,vpn,,,,,,,,,,+44 1904 435450 +44 1904 435450 +44 1904 435450,IOKO-MNT,IOKO-MNT IOKO-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.136.107.148,this output has been filtered.,83.136.106.0 - 83.136.107.255,SeFlow-MyCore,MyCore Milan Dedicated Services,IT,MB14946-RIPE,MB14946-RIPE,ASSIGNED PA,SEFLOW-MNT MNT-SEFLOW MNT-SEFLOW SEFLOW-MNT MNT-SEFLOW,2017-08-05T12:57:09Z 2008-05-09T10:34:19Z 2019-12-03T21:20:50Z,2017-08-05T12:57:09Z 2017-10-30T22:00:49Z 2019-12-03T21:20:50Z,RIPE RIPE RIPE,Matteo Berlonghi,,"V. Alberici, 20 Codogno, 26845 (LO) IT",+39 3484876015,MB14946-RIPE,83.136.107.0/24,AS49367,vpn,ORG-Ss112-RIPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.143.243.0,this output has been filtered.,83.143.240.0 - 83.143.247.255,EU-GBXS-20050804,GlobalAXS Communications International backbone Internet Provider,EU,GBXS-RIPE CB2407-RIPE JB3482-RIPE,GBXS-RIPE JB3482-RIPE CB2407-RIPE,ALLOCATED PA,RIPE-NCC-HM-MNT GLOBALAXS-MNT RIPE-NCC-HM-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2005-08-04T10:03:07Z 2007-03-14T11:11:06Z 2006-07-13T15:37:05Z 2014-11-18T16:57:28Z,2020-04-14T07:46:55Z 2018-02-21T10:27:01Z 2018-09-10T17:32:45Z 2014-11-18T16:57:28Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,M247 - Network Management Centre,"1 Ball Green, Cobra Court M32 0QT Manchester UNITED KINGDOM 1 Ball Green, Cobra Court M32 0QT, Manchester - United Kingdom",+441616151272,GBXS-RIPE,83.143.240.0/22,AS9009,vpn,ORG-GL37-RIPE,,ORG-GL37-RIPE,M247 Ltd,LIR,GBXS-RIPE,RIPE-NCC-HM-MNT GLOBALAXS-MNT,GLOBALAXS NOC,abuse@m247.ro,+441618655763,,GLOBALAXS-MNT,GLOBALAXS-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.143.245.69,this output has been filtered.,83.143.245.0 - 83.143.245.127,M247-LTD-BERLIN-SERVERS,M247-LTD-BERLIN-SERVERS,DE,GBXS7-RIPE,GBXS7-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2018-05-17T12:43:48Z 2018-05-17T12:42:55Z 2016-05-16T12:47:08Z 2016-05-16T13:07:30Z,2018-05-17T12:44:14Z 2018-05-17T12:42:55Z 2018-05-17T12:41:00Z 2016-05-16T13:19:37Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,,"Albert Einstein Ring 17-25 14532, Kleinmachow, Germany Albert Einstein Ring 17-25 14532, Kleinmachow, Germany",,GBXS7-RIPE,83.143.245.0/24,AS9009,vpn,ORG-MLA23-RIPE,52.5200 13.4050,ORG-MLA23-RIPE,M247 Ltd Berlin,OTHER,ME5262-RIPE,GLOBALAXS-MNT,GLOBALAXS BERLIN NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.143.245.187,this output has been filtered.,83.143.245.128 - 83.143.245.255,M247-LTD-Frankfurt,M247 LTD Frankfurt Infrastructure,DE,GBXS1-RIPE,GBXS1-RIPE,ASSIGNED PA,GLOBALAXS-MNT GLOBALAXS-MNT GLOBALAXS-MNT,2017-02-08T15:29:08Z 2016-03-10T13:28:16Z 2016-05-16T13:07:30Z,2017-02-08T15:29:08Z 2018-07-20T12:25:46Z 2016-05-16T13:19:37Z,RIPE RIPE # Filtered RIPE,,,"Hanauer Landstra�e 302, Hessen 60314, Frankfurt, Germany",,GBXS1-RIPE,83.143.245.0/24,AS9009,vpn,,50.0658 8.6165,,,,,,GLOBALAXS DE NOC,abuse@m247.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.166.164.0,this output has been filtered.,83.166.164.0 - 83.166.166.127,N4-UK-AGGREGATE,Node4 UK Hosting Node4 Network,GB,AG3192-RIPE AG3192-RIPE,NFNR-RIPE AG3192-RIPE,ASSIGNED PA,N4-NOC N4-NOC N4-NOC N4-NOC,2009-04-08T17:50:56Z 2004-05-31T17:30:48Z 2004-04-27T13:06:39Z 2004-08-24T16:29:48Z,2009-04-08T17:50:56Z 2011-01-18T13:13:56Z 2011-01-18T13:12:44Z 2004-08-24T16:29:48Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,Andrew Gilbert,******************************************************* * Node4 has an open peering policy and are        * * located at LINX and Xchange Point   * * t: +44 845 123 2222          * * f: +44 845 123 2221          * * w: http://www.node4.co.uk         * * e: peering at node4.co.uk         * ******************************************************* trouble:      Send ABUSE REPORTS to abuse at node4.co.uk,Node4 Ltd Millennium Way Pride Park Derby DE24 8HZ Node4 Ltd Millennium Way Pride Park Derby DE24 8HZ,+44 845 123 2222 +44 845 123 2222,NFNR-RIPE AG3192-RIPE,83.166.160.0/19,AS31727,vpn,,,,,,,,Node4 Network Role,abuse@node4.co.uk,+44 845 123 2221,N4-NOC,N4-NOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.169.8.0,this output has been filtered.,83.169.8.0 - 83.169.15.255,DE-HE-VPS-83-169-8-CGN3-NET,Host Europe GmbH,DE,HM5126-RIPE JUPP OUZO,HM5126-RIPE JUPP OUZO,ASSIGNED PA,MNT-HEG-MASS MNT-HEG-MASS MNT-HEG-MASS,2009-08-27T14:31:39Z 2015-11-05T11:32:14Z 2019-04-10T10:54:55Z,2015-11-20T11:00:18Z 2015-12-07T15:15:08Z 2019-04-10T10:54:55Z,RIPE # Filtered RIPE # Filtered RIPE,,INFRA-AW,HEG Mass Daimler Strasse 9-11 50354 Huerth Germany,+49 2203 1045 0,HM5126-RIPE,83.169.8.0/21,AS8972,vpn,,,,,,,,HEG Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.169.16.0,this output has been filtered.,83.169.16.0 - 83.169.23.255,DE-HE-LVPS-CGN32-NET,Host Europe GmbH,DE,HM5126-RIPE JUPP OUZO,HM5126-RIPE JUPP OUZO,ASSIGNED PA,MNT-HEG-MASS MNT-HEG-MASS MNT-HEG-MASS,2009-10-20T11:21:44Z 2015-11-05T11:32:14Z 2019-04-10T10:54:55Z,2015-11-20T11:00:18Z 2015-12-07T15:15:08Z 2019-04-10T10:54:55Z,RIPE # Filtered RIPE # Filtered RIPE,,INFRA-AW,HEG Mass Daimler Strasse 9-11 50354 Huerth Germany,+49 2203 1045 0,HM5126-RIPE,83.169.16.0/21,AS8972,vpn,,,,,,,,HEG Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.169.52.0,this output has been filtered.,83.169.52.0 - 83.169.52.255,DE-HE-RS-NODES-83-169-52-NET,Host Europe GmbH,DE,HM5126-RIPE JUPP OUZO,HM5126-RIPE JUPP OUZO,ASSIGNED PA,MNT-HEG-MASS MNT-HEG-MASS MNT-HEG-MASS,2014-03-14T15:56:35Z 2015-11-05T11:32:14Z 2019-04-10T10:54:56Z,2015-11-20T11:00:19Z 2015-12-07T15:15:08Z 2019-04-10T10:54:56Z,RIPE # Filtered RIPE # Filtered RIPE,,INFRA-AW,HEG Mass Daimler Strasse 9-11 50354 Huerth Germany,+49 2203 1045 0,HM5126-RIPE,83.169.52.0/24,AS8972,vpn,,,,,,,,HEG Mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.220.170.0,this output has been filtered.,83.220.170.0 - 83.220.171.255,SERVER-NET,JSC Server WebDC colocation TheServer-RU,RU,SRV25-RIPE AG17932-RIPE,SRV25-RIPE AG17932-RIPE,ASSIGNED PA,CJSCSERVER-MNT CJSCSERVER-MNT CJSCSERVER-MNT CJSCSERVER-MNT,2015-10-15T08:46:09Z 2014-08-28T06:38:15Z 2014-09-18T03:05:57Z 2015-10-15T08:51:37Z,2015-10-15T08:46:09Z 2017-10-30T14:49:24Z 2019-10-01T08:14:40Z 2016-04-20T05:24:13Z,RIPE RIPE # Filtered RIPE # Filtered RIPE,,INFRA-AW trouble: ---------------------------------------------------- trouble: Points of contact for Server JSC Network Operations trouble: ---------------------------------------------------- trouble: Routing and peering issues: noc@firstdedic.ru trouble: SPAM issues: abuse@abusehost.ru trouble: Mail issues: abuse@abusehost.ru trouble: General information: admin@firstdedic.ru trouble: ----------------------------------------------------,"m-r Raduzhniy 34a, 3 Irkutsk, 664017 Russian Federation Server JSC Office # 3, 34a, Raduzhny m-r 664017 Irkutsk Russian Federation",+7(495) 662-73-65 +7 (3952) 52-50-96,SRV25-RIPE,83.220.170.0/23,AS29182,vpn,ORG-SRV1-RIPE,,ORG-SRV1-RIPE,JSC Server,OTHER,AR34130-RIPE,CJSCSERVER-MNT,Server JSC Network Operations,abuse@abusehost.ru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.223.216.0,this output has been filtered.,83.223.216.0 - 83.223.219.255,RSL-THE-PORTAL,Russell Specialties Ltd UK Hosting RSL UK Hosting,GB,NH310-RIPE,NH310-RIPE,ASSIGNED PA,MNT-EMNET-559 MNT-FLEXISCALE-NOC MNT-EMNET-559,2009-01-05T13:51:29Z 2003-08-12T09:39:39Z 2013-06-28T09:43:37Z,2013-12-05T11:40:42Z 2015-09-24T12:49:47Z 2013-12-05T11:44:02Z,RIPE RIPE # Filtered RIPE,NOC Manager,,Flexiscale Technologies Limited 2A Commerce Square Nottingham NG1 1HS,+44 1158240770,NH310-RIPE,83.223.216.0/22,AS61226,vpn,,,,,,,,,,,MNT-EMNET-559,GB10488-RIPE-MNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
